Date,VOO US EQUITY,VOOG US EQUITY,VOOV US EQUITY,VO US EQUITY,VOT US EQUITY,VOE US EQUITY,VTWO US EQUITY,VTWG US EQUITY,VTWV US EQUITY,GLD US EQUITY,SLV US EQUITY,CPER US EQUITY,DBO US EQUITY,UNG US EQUITY,VNQ US EQUITY,SHYG US EQUITY,SPSB US EQUITY,SHY US EQUITY,JNK US EQUITY,SPIB US EQUITY,IEI US EQUITY,ANGL US EQUITY,SPIB US EQUITY,TLH US EQUITY,TLT US EQUITY,VGK US EQUITY,VWO US EQUITY,MCHI US EQUITY,EWY US EQUITY,EWJ US EQUITY,SH US EQUITY,PSQ US EQUITY,BSV US EQUITY,RWM US EQUITY,DOG US EQUITY,EUM US EQUITY,VOX US EQUITY,VCR US EQUITY,VDC US EQUITY,VDE US EQUITY,VFH US EQUITY,VHT US EQUITY,VIS US EQUITY,VGT US EQUITY,VAW US EQUITY,VNQ US EQUITY,VPU US EQUITY
2000-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6213,,,,,,,,,,,,,,,,,
2000-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3575,,,,,,,,,,,,,,,,,
2000-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7256,,,,,,,,,,,,,,,,,
2000-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6459,,,,,,,,,,,,,,,,,
2000-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7256,,,,,,,,,,,,,,,,,
2000-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0937,,,,,,,,,,,,,,,,,
2000-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4372,,,,,,,,,,,,,,,,,
2000-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9894,,,,,,,,,,,,,,,,,
2000-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7256,,,,,,,,,,,,,,,,,
2000-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3575,,,,,,,,,,,,,,,,,
2000-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9894,,,,,,,,,,,,,,,,,
2000-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7807,,,,,,,,,,,,,,,,,
2000-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5169,,,,,,,,,,,,,,,,,
2000-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0691,,,,,,,,,,,,,,,,,
2000-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7256,,,,,,,,,,,,,,,,,
2000-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1734,,,,,,,,,,,,,,,,,
2000-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5415,,,,,,,,,,,,,,,,,
2000-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3345,,,,,,,,,,,,,,,,,
2000-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9894,,,,,,,,,,,,,,,,,
2000-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9894,,,,,,,,,,,,,,,,,
2000-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9894,,,,,,,,,,,,,,,,,
2000-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5415,,,,,,,,,,,,,,,,,
2000-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6459,,,,,,,,,,,,,,,,,
2000-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1183,,,,,,,,,,,,,,,,,
2000-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7502,,,,,,,,,,,,,,,,,
2000-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5908,,,,,,,,,,,,,,,,,
2000-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0386,,,,,,,,,,,,,,,,,
2000-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7502,,,,,,,,,,,,,,,,,
2000-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9343,,,,,,,,,,,,,,,,,
2000-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7502,,,,,,,,,,,,,,,,,
2000-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9343,,,,,,,,,,,,,,,,,
2000-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7502,,,,,,,,,,,,,,,,,
2000-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3821,,,,,,,,,,,,,,,,,
2000-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7502,,,,,,,,,,,,,,,,,
2000-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.014,,,,,,,,,,,,,,,,,
2000-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5415,,,,,,,,,,,,,,,,,
2000-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5415,,,,,,,,,,,,,,,,,
2000-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7256,,,,,,,,,,,,,,,,,
2000-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3575,,,,,,,,,,,,,,,,,
2000-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0937,,,,,,,,,,,,,,,,,
2000-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9096,,,,,,,,,,,,,,,,,
2000-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.198,,,,,,,,,,,,,,,,,
2000-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2778,,,,,,,,,,,,,,,,,
2000-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7256,,,,,,,,,,,,,,,,,
2000-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9096,,,,,,,,,,,,,,,,,
2000-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8299,,,,,,,,,,,,,,,,,
2000-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2778,,,,,,,,,,,,,,,,,
2000-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7256,,,,,,,,,,,,,,,,,
2000-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2778,,,,,,,,,,,,,,,,,
2000-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2778,,,,,,,,,,,,,,,,,
2000-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9096,,,,,,,,,,,,,,,,,
2000-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3575,,,,,,,,,,,,,,,,,
2000-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9894,,,,,,,,,,,,,,,,,
2000-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4718,,,,,,,,,,,,,,,,,
2000-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3609,44.1734,,,,,,,,,,,,,,,,,
2000-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1658,43.9894,,,,,,,,,,,,,,,,,
2000-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4584,44.1734,,,,,,,,,,,,,,,,,
2000-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1658,43.0691,,,,,,,,,,,,,,,,,
2000-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0195,43.2531,,,,,,,,,,,,,,,,,
2000-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0683,42.701,,,,,,,,,,,,,,,,,
2000-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6054,41.5966,,,,,,,,,,,,,,,,,
2000-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9467,41.5966,,,,,,,,,,,,,,,,,
2000-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8004,42.3329,,,,,,,,,,,,,,,,,
2000-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9467,41.9648,,,,,,,,,,,,,,,,,
2000-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2152,42.3329,,,,,,,,,,,,,,,,,
2000-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9955,43.4372,,,,,,,,,,,,,,,,,
2000-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0195,42.3329,,,,,,,,,,,,,,,,,
2000-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9708,42.885,,,,,,,,,,,,,,,,,
2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9948,44.1734,,,,,,,,,,,,,,,,,
2000-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.385,44.1734,,,,,,,,,,,,,,,,,
2000-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1899,44.3575,,,,,,,,,,,,,,,,,
2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.58,44.5415,,,,,,,,,,,,,,,,,
2000-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7998,44.1734,,,,,,,,,,,,,,,,,
2000-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2627,43.8053,,,,,,,,,,,,,,,,,
2000-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1652,43.6213,,,,,,,,,,,,,,,,,
2000-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4825,43.6213,,,,,,,,,,,,,,,,,
2000-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8726,43.0691,,,,,,,,,,,,,,,,,
2000-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6047,42.3329,,,,,,,,,,,,,,,,,
2000-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2146,42.1488,,,,,,,,,,,,,,,,,
2000-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3609,43.4372,,,,,,,,,,,,,,,,,
2000-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0924,43.9894,,,,,,,,,,,,,,,,,
2000-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8973,44.1734,,,,,,,,,,,,,,,,,
2000-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7022,44.5415,,,,,,,,,,,,,,,,,
2000-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7998,43.8053,,,,,,,,,,,,,,,,,
2000-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1899,43.8053,,,,,,,,,,,,,,,,,
2000-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2387,44.3575,,,,,,,,,,,,,,,,,
2000-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5312,44.9096,,,,,,,,,,,,,,,,,
2000-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3362,44.9096,,,,,,,,,,,,,,,,,
2000-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.385,44.7256,,,,,,,,,,,,,,,,,
2000-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9214,45.0937,,,,,,,,,,,,,,,,,
2000-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6775,43.9894,,,,,,,,,,,,,,,,,
2000-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6775,44.3575,,,,,,,,,,,,,,,,,
2000-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1652,44.5415,,,,,,,,,,,,,,,,,
2000-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9701,44.7256,,,,,,,,,,,,,,,,,
2000-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.385,44.7256,,,,,,,,,,,,,,,,,
2000-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8238,44.3575,,,,,,,,,,,,,,,,,
2000-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1164,43.4372,,,,,,,,,,,,,,,,,
2000-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.58,43.4372,,,,,,,,,,,,,,,,,
2000-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7751,43.2531,,,,,,,,,,,,,,,,,
2000-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2874,41.9648,,,,,,,,,,,,,,,,,
2000-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1411,41.5966,,,,,,,,,,,,,,,,,
2000-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8973,42.5169,,,,,,,,,,,,,,,,,
2000-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9948,41.2285,,,,,,,,,,,,,,,,,
2000-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2146,40.4923,,,,,,,,,,,,,,,,,
2000-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2634,41.0445,,,,,,,,,,,,,,,,,
2000-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1658,40.6764,,,,,,,,,,,,,,,,,
2000-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8245,39.9401,,,,,,,,,,,,,,,,,
2000-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9955,38.8358,,,,,,,,,,,,,,,,,
2000-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3856,39.7561,,,,,,,,,,,,,,,,,
2000-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6294,40.1242,,,,,,,,,,,,,,,,,
2000-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.727,40.1242,,,,,,,,,,,,,,,,,
2000-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.727,39.9401,,,,,,,,,,,,,,,,,
2000-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5319,40.1242,,,,,,,,,,,,,,,,,
2000-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0442,40.3082,,,,,,,,,,,,,,,,,
2000-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5566,40.1242,,,,,,,,,,,,,,,,,
2000-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4344,40.4923,,,,,,,,,,,,,,,,,
2000-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9708,40.3082,,,,,,,,,,,,,,,,,
2000-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.727,40.8604,,,,,,,,,,,,,,,,,
2000-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1658,40.6764,,,,,,,,,,,,,,,,,
2000-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0195,41.0445,,,,,,,,,,,,,,,,,
2000-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.556,40.4923,,,,,,,,,,,,,,,,,
2000-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8485,40.4923,,,,,,,,,,,,,,,,,
2000-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8245,40.6764,,,,,,,,,,,,,,,,,
2000-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8732,40.4923,,,,,,,,,,,,,,,,,
2000-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2146,40.6764,,,,,,,,,,,,,,,,,
2000-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6782,41.4126,,,,,,,,,,,,,,,,,
2000-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.922,42.2155,,,,,,,,,,,,,,,,,
2000-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8245,42.5958,,,,,,,,,,,,,,,,,
2000-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3609,43.1663,,,,,,,,,,,,,,,,,
2000-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4584,42.9761,,,,,,,,,,,,,,,,,
2000-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0253,,,,,,,,,,,,,,,,,
2000-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6294,42.4056,,,,,,,,,,,,,,,,,
2000-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6782,42.786,,,,,,,,,,,,,,,,,
2000-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3856,41.4549,,,,,,,,,,,,,,,,,
2000-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9467,41.4549,,,,,,,,,,,,,,,,,
2000-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6541,41.8352,,,,,,,,,,,,,,,,,
2000-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4591,41.645,,,,,,,,,,,,,,,,,
2000-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6054,41.0745,,,,,,,,,,,,,,,,,
2000-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6541,40.6942,,,,,,,,,,,,,,,,,
2000-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4591,40.5041,,,,,,,,,,,,,,,,,
2000-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4591,40.5041,,,,,,,,,,,,,,,,,
2000-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1665,40.1237,,,,,,,,,,,,,,,,,
2000-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7035,40.3139,,,,,,,,,,,,,,,,,
2000-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8011,41.0745,,,,,,,,,,,,,,,,,
2000-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3862,41.2647,,,,,,,,,,,,,,,,,
2000-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9961,40.8844,,,,,,,,,,,,,,,,,
2000-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5085,40.5041,,,,,,,,,,,,,,,,,
2000-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8986,40.1237,,,,,,,,,,,,,,,,,
2000-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0937,40.3139,,,,,,,,,,,,,,,,,
2000-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3375,39.7434,,,,,,,,,,,,,,,,,
2000-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7276,40.3139,,,,,,,,,,,,,,,,,
2000-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7764,40.3139,,,,,,,,,,,,,,,,,
2000-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9474,40.3139,,,,,,,,,,,,,,,,,
2000-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9474,40.8844,,,,,,,,,,,,,,,,,
2000-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2887,41.0745,,,,,,,,,,,,,,,,,
2000-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3375,40.8844,,,,,,,,,,,,,,,,,
2000-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3862,40.3139,,,,,,,,,,,,,,,,,
2000-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7035,40.3139,,,,,,,,,,,,,,,,,
2000-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9474,40.3139,,,,,,,,,,,,,,,,,
2000-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3622,39.3631,,,,,,,,,,,,,,,,,
2000-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7282,38.7926,,,,,,,,,,,,,,,,,
2000-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9233,39.7434,,,,,,,,,,,,,,,,,
2000-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9233,39.3631,,,,,,,,,,,,,,,,,
2000-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3869,38.6025,,,,,,,,,,,,,,,,,
2000-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3381,38.032,,,,,,,,,,,,,,,,,
2000-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6795,38.9828,,,,,,,,,,,,,,,,,
2000-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3622,38.6025,,,,,,,,,,,,,,,,,
2000-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2647,38.7926,,,,,,,,,,,,,,,,,
2000-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2647,38.6025,,,,,,,,,,,,,,,,,
2000-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8258,38.032,,,,,,,,,,,,,,,,,
2000-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6795,38.2221,,,,,,,,,,,,,,,,,
2000-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5332,38.7926,,,,,,,,,,,,,,,,,
2000-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2894,37.8418,,,,,,,,,,,,,,,,,
2000-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6795,38.6025,,,,,,,,,,,,,,,,,
2000-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1671,38.4123,,,,,,,,,,,,,,,,,
2000-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6548,39.1729,,,,,,,,,,,,,,,,,
2000-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8498,39.7434,,,,,,,,,,,,,,,,,
2000-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7035,39.9336,,,,,,,,,,,,,,,,,
2000-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5085,39.7434,,,,,,,,,,,,,,,,,
2000-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3134,39.3631,,,,,,,,,,,,,,,,,
2000-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.606,38.7926,,,,,,,,,,,,,,,,,
2000-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7035,38.032,,,,,,,,,,,,,,,,,
2000-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2159,37.8418,,,,,,,,,,,,,,,,,
2000-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.606,38.6025,,,,,,,,,,,,,,,,,
2000-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.606,38.032,,,,,,,,,,,,,,,,,
2000-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5085,36.891,,,,,,,,,,,,,,,,,
2000-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5085,37.2713,,,,,,,,,,,,,,,,,
2000-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0208,36.5107,,,,,,,,,,,,,,,,,
2000-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5332,36.1304,,,,,,,,,,,,,,,,,
2000-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5819,35.5599,,,,,,,,,,,,,,,,,
2000-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5332,35.7501,,,,,,,,,,,,,,,,,
2000-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0208,36.3205,,,,,,,,,,,,,,,,,
2000-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6307,36.1304,,,,,,,,,,,,,,,,,
2000-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.948,35.9402,,,,,,,,,,,,,,,,,
2000-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8505,35.7501,,,,,,,,,,,,,,,,,
2000-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9968,36.891,,,,,,,,,,,,,,,,,
2000-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7042,36.3205,,,,,,,,,,,,,,,,,
2000-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3381,36.3205,,,,,,,,,,,,,,,,,
2000-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0455,36.3205,,,,,,,,,,,,,,,,,
2000-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3381,35.9402,,,,,,,,,,,,,,,,,
2000-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7282,35.9402,,,,,,,,,,,,,,,,,
2000-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0208,37.0812,,,,,,,,,,,,,,,,,
2000-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5332,36.5107,,,,,,,,,,,,,,,,,
2000-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9721,36.1304,,,,,,,,,,,,,,,,,
2000-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7282,36.1304,,,,,,,,,,,,,,,,,
2000-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2894,35.1796,,,,,,,,,,,,,,,,,
2000-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7282,35.3697,,,,,,,,,,,,,,,,,
2000-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3381,34.4189,,,,,,,,,,,,,,,,,
2000-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0455,33.278,,,,,,,,,,,,,,,,,
2000-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.948,33.0878,,,,,,,,,,,,,,,,,
2000-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6554,33.6583,,,,,,,,,,,,,,,,,
2000-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5579,33.4681,,,,,,,,,,,,,,,,,
2000-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3628,33.8485,,,,,,,,,,,,,,,,,
2000-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6067,33.8485,,,,,,,,,,,,,,,,,
2000-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5579,33.6583,,,,,,,,,,,,,,,,,
2001-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7042,33.4681,,,,,,,,,,,,,,,,,
2001-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.777,34.9894,,,,,,,,,,,,,,,,,
2001-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4844,33.278,,,,,,,,,,,,,,,,,
2001-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8745,33.0878,,,,,,,,,,,,,,,,,
2001-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3134,33.278,,,,,,,,,,,,,,,,,
2001-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.411,33.0878,,,,,,,,,,,,,,,,,
2001-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7282,32.8977,,,,,,,,,,,,,,,,,
