Date,KOSPI Index,M1WO Index,M1EF Index,KBPMABIN Index,BTSYTRUH Index,JPEIGLBL Index,LGCPTRUU Index,RUGL Index,BCOMTR Index,BCOMGCTR Index
2014-08-01,2073.1,4502.63,441.8,215.2423,552.2725,682.02,240.0627,4118.3,255.9394,327.0181
2014-08-04,2080.42,4514.35,445.63,215.3117,552.7995,682.12,240.1713,4122.457,257.6012,325.5288
2014-08-05,2066.26,4483.05,443.08,215.5872,552.4387,679.64,239.8623,4092.032,256.2178,324.6198
2014-08-06,2060.73,4471.07,440.47,215.4691,552.9135,678.79,239.8766,4076.354,258.209,330.4037
2014-08-07,2054.51,4449.23,438.22,215.5513,553.4457,678.52,240.3843,4078.204,257.2352,331.49
2014-08-08,2031.1,4464.79,435.87,215.8993,554.2156,678.42,240.5445,4074.763,256.4304,331.1114
2014-08-11,2039.37,4494.26,442.56,215.8469,553.9848,680.63,240.4264,4112.121,257.135,330.9858
2014-08-12,2041.47,4488.43,443.85,215.7959,554.0713,680.38,240.1244,4106.462,255.5099,331.0113
2014-08-13,2062.36,4515.09,446.63,215.8029,554.5362,682.54,240.5167,4150.956,254.2907,331.9966
2014-08-14,2063.22,4533.63,447.36,215.7798,555.3519,685.42,240.9101,4157.13,253.045,332.2999
2014-08-15,,4529.98,448.26,,556.5699,686.48,241.6449,4161.781,253.171,329.9008
2014-08-18,2053.13,4564.89,449.33,215.5851,555.6651,687.32,241.013,4185.227,252.0056,328.159
2014-08-19,2071.14,4585.6,452.45,215.4241,555.9429,688.65,240.6281,4204.116,251.6999,327.5026
2014-08-20,2072.78,4588.84,452.72,215.4389,555.7219,687.68,240.3764,4208.841,252.2753,327.124
2014-08-21,2044.21,4605.09,451.42,215.3911,555.7223,687.57,240.566,4214.237,252.7226,322.1234
2014-08-22,2056.7,4589.62,451.92,215.4302,555.9414,686.78,240.4032,4194.628,252.5857,323.336
2014-08-25,2060.89,4614.35,452.91,215.7128,556.1401,687.34,240.4539,4194.852,252.551,323.0085
2014-08-26,2068.05,4624.75,453.96,215.9967,557.5665,688.94,240.7043,4197.584,253.529,324.5999
2014-08-27,2074.93,4629.66,456.49,216.0952,558.5374,691.62,241.3462,4206.128,253.7721,324.1456
2014-08-28,2075.76,4613.21,453.74,216.0767,558.6916,690.69,241.5658,4192.96,254.4083,325.9138
2014-08-29,2068.54,4624.99,454.12,216.2837,558.7307,690.3,241.5699,4200.706,254.9088,325.1564
2014-09-01,2067.86,4624.17,455.26,216.2932,558.5335,,241.3976,4200.988,,
2014-09-02,2051.58,4621.46,453.66,216.2409,557.2057,686.58,240.3129,4200.448,252.3437,319.5
2014-09-03,2051.2,4635.07,459.64,216.0494,556.8304,688.37,240.3787,4220.105,252.0898,320.8388
2014-09-04,2056.26,4626.25,459.45,216.0694,556.825,688.85,239.1973,4205.268,251.0805,319.8793
2014-09-05,2049.41,4631.69,458.06,216.2878,557.3701,687.97,238.9929,4220.811,251.4417,320.0815
2014-09-08,,4615.34,457.38,,557.2589,685.34,238.745,4204.729,250.2156,316.7988
2014-09-09,,4586.07,454.28,,556.2003,683.76,238.0093,4175.45,248.6697,315.3341
2014-09-10,,4593.37,449.15,,555.4406,682.35,237.5937,4130.087,246.9839,314.526
2014-09-11,2034.16,4597.17,446.86,216.3579,555.1154,683.31,237.8353,4129.164,244.9517,312.935
2014-09-12,2041.86,4577.38,443.58,216.9609,554.1974,680.52,236.9297,4056.032,244.287,311.0409
2014-09-15,2035.82,4570.46,441.34,216.8361,554.4905,678.67,237.1399,4031.417,244.4043,311.9507
2014-09-16,2042.92,4585.55,440.64,216.9367,554.3822,678.25,237.1197,4034.008,246.225,312.3549
2014-09-17,2062.61,4593.06,444.13,217.0947,554.8665,676.77,237.2744,4037.532,245.7846,312.153
2014-09-18,2047.74,4612.91,441.62,217.2261,554.0281,675.4,236.8664,4017.924,242.6469,309.88
2014-09-19,2053.82,4606.59,440.62,217.207,555.2494,677.71,237.0458,4013.473,240.6344,307.2786
2014-09-22,2039.27,4570.14,434.93,217.5259,556.0548,678.63,237.1903,3992.371,238.9031,307.6073
2014-09-23,2028.91,4543.41,431.8,217.6231,556.5299,679.11,237.6208,3968.135,238.8537,308.643
2014-09-24,2035.64,4563.26,432.86,217.723,556.6158,681.02,236.9311,3955.0,240.7267,308.0116
2014-09-25,2034.11,4508.82,428.86,217.8481,557.3613,680.96,237.1473,3945.87,239.825,308.6179
2014-09-26,2031.64,4524.25,428.17,218.0413,557.3079,679.55,236.3617,3969.334,240.0302,306.9762
2014-09-29,2026.6,4509.35,422.17,218.1547,557.5732,675.6,236.4319,3955.768,242.5273,307.8352
2014-09-30,2020.09,4499.46,420.46,218.5445,557.8297,673.67,235.9797,3941.023,239.0387,306.0169
2014-10-01,1991.54,4448.82,416.93,219.0119,559.2451,674.54,236.8952,3937.603,238.7657,307.002
2014-10-02,1976.16,4419.3,415.12,218.8402,559.0017,675.21,236.8997,3913.158,238.0825,306.9011
2014-10-03,,4438.76,417.11,,558.6774,673.98,235.9688,3904.507,237.6815,301.2941
2014-10-06,1968.39,4450.81,422.67,218.7664,559.1614,674.69,236.7981,3923.819,240.8322,304.9316
2014-10-07,1972.91,4401.91,422.9,218.6493,559.842,675.51,237.9127,3912.663,241.385,306.2198
2014-10-08,1965.25,4434.62,417.84,218.7313,560.488,676.66,238.261,3945.663,239.2623,304.6035
2014-10-09,,4380.39,421.87,,560.8182,678.58,238.5547,3959.913,239.3222,309.4783
2014-10-10,1940.92,4311.0,414.15,218.9399,560.9211,676.54,238.045,3941.698,238.0575,308.5691
2014-10-13,1927.21,4276.44,414.84,,561.1079,,238.3793,3946.646,239.7416,310.6659
2014-10-14,1929.25,4268.84,415.08,218.859,562.5022,676.28,238.9427,3968.709,238.4612,311.7521
2014-10-15,1925.91,4227.87,411.13,218.9268,564.3464,675.29,240.394,3958.69,235.6304,314.4042
2014-10-16,1918.83,4221.03,406.16,219.4882,562.3656,674.78,239.3935,3959.297,236.7328,313.495
2014-10-17,1900.66,4276.57,408.84,219.576,561.713,678.24,239.1662,3968.307,236.5288,312.9394
2014-10-20,1930.06,4309.74,410.83,219.3535,561.5545,679.03,239.5279,4018.61,234.8387,314.3794
2014-10-21,1915.28,4376.27,410.95,219.5585,561.6474,678.58,239.2591,4054.75,236.5753,316.1476
2014-10-22,1936.97,4366.07,413.17,219.6108,561.5011,679.54,238.7056,4064.883,234.9348,314.5818
2014-10-23,1931.65,4400.44,410.94,219.8384,560.9241,679.39,237.9901,4084.448,236.117,310.4397
2014-10-24,1925.69,4421.42,412.05,219.9704,561.0465,679.07,238.1897,4083.621,234.7875,311.1218
2014-10-27,1931.97,4418.67,409.3,219.9028,561.3963,679.68,238.7076,4106.772,235.2978,310.4909
2014-10-28,1925.68,4465.67,415.52,219.9635,561.2602,682.57,238.6962,4127.247,237.1713,310.5164
2014-10-29,1961.17,4470.69,420.71,220.0624,560.8419,684.14,238.4891,4126.22,239.8217,309.3799
2014-10-30,1958.93,4478.52,421.84,220.1956,561.2263,684.51,237.8254,4136.794,237.5441,302.7374
2014-10-31,1964.43,4528.57,425.42,220.4953,561.656,684.77,236.9214,4203.184,237.1171,295.918
2014-11-03,1952.97,4504.76,423.05,220.5343,561.3009,684.02,236.4182,4204.053,237.0895,295.4638
2014-11-04,1935.19,4502.5,421.7,220.7581,562.5875,681.32,236.9853,4226.037,234.5889,294.9336
2014-11-05,1931.43,4525.12,418.08,220.7738,561.7722,680.3,236.3768,4200.228,234.2327,289.3771
2014-11-06,1936.48,4529.0,415.1,220.8011,561.6092,678.52,235.8263,4153.217,235.6221,288.5943
2014-11-07,1939.87,4528.59,413.57,220.6243,562.116,677.59,236.2457,4143.474,236.9964,295.4645
2014-11-10,1958.23,4549.13,417.79,220.5571,562.367,677.47,236.1177,4181.972,234.7014,292.9446
2014-11-11,1963.0,4555.14,416.17,220.2559,562.1213,,235.9479,4179.979,236.7555,293.7629
2014-11-12,1967.27,4551.05,417.16,220.0042,561.8683,676.62,236.3162,4177.965,236.2851,292.7482
2014-11-13,1960.51,4554.88,415.77,219.9459,562.3191,675.99,236.1985,4192.091,233.5037,293.3543
2014-11-14,1945.14,4557.68,414.96,219.9468,563.0892,675.93,236.3124,4184.545,235.3905,299.4119
2014-11-17,1943.63,4551.88,412.9,220.0777,563.3853,674.51,236.0524,4180.44,236.5991,298.9077
2014-11-18,1967.01,4587.57,414.08,220.205,562.9811,674.81,236.2153,4196.605,235.2028,302.3152
2014-11-19,1966.87,4578.41,414.61,220.2518,562.8386,676.35,235.7442,4171.481,235.843,301.5078
2014-11-20,1958.04,4580.83,414.7,220.434,563.6271,676.97,236.0269,4168.373,237.4817,300.7256
2014-11-21,1964.84,4612.4,420.67,220.3516,564.3945,679.96,236.0504,4193.236,237.8803,302.4673
2014-11-24,1978.54,4620.07,423.6,220.7757,564.7189,680.64,236.3629,4201.075,236.0897,302.0136
2014-11-25,1980.21,4627.59,422.71,220.9516,565.8449,681.05,237.2516,4208.762,237.0278,302.3166
2014-11-26,1980.84,4641.76,423.96,221.0756,566.5059,682.12,237.8501,4236.52,236.6239,302.2411
2014-11-27,1982.09,4633.07,424.23,220.9936,567.4098,,237.567,4233.343,,
2014-11-28,1980.78,4619.32,420.92,221.3964,568.0606,,237.6103,4239.747,227.4715,296.6888
2014-12-01,1965.22,4593.98,412.72,221.46,568.0973,677.05,237.312,4238.178,231.2015,307.4412
2014-12-02,1965.83,4610.35,412.49,221.2869,566.9752,674.89,236.0985,4255.883,226.6033,302.7217
2014-12-03,1969.91,4620.76,413.08,220.7628,567.0676,674.82,235.8131,4247.63,225.8986,305.0691
2014-12-04,1986.61,4612.65,413.51,220.4747,566.9459,676.48,236.6057,4239.224,225.971,304.817
2014-12-05,1986.62,4617.75,413.01,220.4524,566.6704,673.77,235.2929,4217.529,225.9731,300.4508
2014-12-08,1978.95,4586.07,409.34,219.8858,567.3252,669.34,235.9297,4224.382,222.895,301.5872
2014-12-09,1970.95,4574.15,404.55,220.3261,568.21,665.19,236.9517,4238.527,225.5569,310.9512
2014-12-10,1945.56,4511.8,401.73,220.2284,568.6854,659.67,237.1634,4230.289,223.3121,310.2952
2014-12-11,1916.59,4514.13,396.44,220.7114,568.71,658.16,236.7599,4223.111,222.9157,309.3363
2014-12-12,1921.71,4450.4,393.26,220.7444,570.0286,649.76,237.8081,4205.565,223.0923,308.5541
2014-12-15,1920.36,4396.25,387.24,220.7494,570.2623,640.82,237.1997,4151.952,221.0953,304.8193
2014-12-16,1904.13,4398.84,381.36,220.9129,571.1916,635.14,237.756,4149.175,218.0442,301.4375
2014-12-17,1900.16,4443.79,384.8,220.7055,570.8625,647.02,236.6391,4192.922,219.2333,301.4883
2014-12-18,1897.5,4534.04,391.91,220.5236,570.0474,654.43,235.8574,4212.845,218.5708,301.5643
2014-12-19,1929.98,4562.48,395.95,220.6122,570.3475,660.3,236.2207,4242.94,218.8446,301.8674
2014-12-22,1943.12,4579.39,401.39,220.9755,570.9597,662.75,236.4587,4298.364,215.5475,297.7795
2014-12-23,1939.02,4581.73,399.11,220.9686,570.1852,663.12,235.0887,4281.134,216.7093,297.3256
2014-12-24,1946.61,4587.48,398.8,221.137,570.2296,662.74,235.2738,4279.382,213.8206,296.1903
2014-12-25,,4586.31,398.6,,570.4849,,235.2746,4277.825,,
2014-12-26,1948.16,4596.34,399.41,221.1338,570.4253,662.48,235.3668,4291.624,214.4679,301.6935
2014-12-29,1927.86,4603.16,402.52,221.4669,571.5276,662.85,235.996,4307.962,213.7177,298.3127
2014-12-30,1915.59,4574.98,400.8,221.5758,572.2496,662.4,236.2268,4305.678,213.698,302.9825
2014-12-31,,4544.84,401.52,221.5892,572.6473,662.57,236.1189,4259.188,210.1242,298.8687
2015-01-01,,4544.86,401.51,,,,,,,
2015-01-02,1926.44,4532.07,400.49,221.2918,573.9341,662.27,236.0659,4290.304,209.1838,299.3994
2015-01-05,1915.75,4443.23,395.04,221.5946,574.7177,656.53,236.1271,4295.811,209.2079,303.8931
2015-01-06,1882.45,4398.38,392.53,222.0607,577.0752,653.31,236.7443,4309.49,209.6301,307.7804
2015-01-07,1883.83,4419.79,395.24,222.0703,576.7508,657.05,236.1323,4350.36,208.5078,305.5847
2015-01-08,1904.65,4504.83,402.67,222.1424,576.3705,660.24,235.5854,4376.025,208.7322,305.0297
2015-01-09,1924.7,4477.27,403.73,222.2436,576.8175,658.89,236.4334,4392.306,208.7037,306.9525
2015-01-12,1920.95,4458.43,401.29,222.938,577.9919,656.59,236.8448,4413.641,205.2254,311.1673
2015-01-13,1917.14,4462.58,403.13,223.0015,578.6294,656.94,236.8236,4423.336,204.0088,311.5712
2015-01-14,1913.66,4428.57,401.38,223.5574,580.2541,658.14,237.3081,4440.738,206.1411,311.5967
2015-01-15,1914.14,4420.98,403.16,222.9952,580.6695,660.15,237.1318,4460.117,204.8687,319.2392
2015-01-16,1888.13,4454.84,402.11,223.7512,580.8647,659.47,236.1375,4483.184,208.0682,322.3166
2015-01-19,1902.62,4472.77,400.03,223.5071,581.5151,,236.8583,4486.194,,
2015-01-20,1918.31,4481.82,402.03,223.6835,581.636,659.34,236.8131,4468.73,204.4294,326.6809
2015-01-21,1921.23,4506.16,409.93,223.5586,580.7112,658.28,236.4245,4477.043,206.5402,326.5551
2015-01-22,1920.82,4549.29,413.07,223.3917,579.7562,659.19,235.4847,4516.19,204.6089,328.3209
2015-01-23,1936.09,4542.02,416.16,223.8259,581.9004,664.92,235.6768,4532.65,203.6881,326.2781
2015-01-26,1935.68,4554.85,415.27,224.0975,581.9377,663.52,235.4885,4549.125,202.9111,322.9494
2015-01-27,1952.4,4536.36,415.76,224.1393,581.8069,663.66,236.4806,4555.001,204.0716,326.1024
2015-01-28,1961.58,4493.25,413.58,224.4249,582.4813,664.46,237.1245,4542.842,201.9169,324.6649
2015-01-29,1951.02,4505.73,408.77,224.6159,582.3327,664.57,236.5273,4535.959,198.9192,316.7704
2015-01-30,1949.26,4462.49,403.93,224.676,584.0607,664.85,237.0751,4469.743,203.1056,322.6474
2015-02-02,1952.68,4507.26,404.95,224.6623,584.1829,667.35,237.4261,4486.917,204.0747,322.0678
2015-02-03,1951.96,4562.84,410.29,224.9582,582.0086,669.04,237.0484,4505.362,209.5008,317.881
2015-02-04,1962.79,4563.14,412.11,224.711,581.0262,667.94,236.9471,4506.972,204.6558,318.9405
2015-02-05,1952.84,4596.72,412.7,224.5427,581.0225,669.57,236.9734,4557.496,206.4104,318.4866
2015-02-06,1955.52,4578.74,411.18,224.6488,579.4612,668.73,235.4647,4476.987,206.7467,311.3992
2015-02-09,1947.0,4562.02,408.78,224.5239,578.7877,668.17,235.5122,4435.986,208.5954,313.1399
2015-02-10,1935.86,4593.04,406.28,223.9822,577.3828,663.14,235.0209,4445.142,205.687,310.7944
2015-02-11,1945.7,4582.46,404.06,223.9828,577.4686,662.51,234.8601,4428.563,204.6849,307.6165
2015-02-12,1941.63,4635.85,408.26,223.697,577.8775,666.62,235.5974,4478.862,207.4744,307.8941
2015-02-13,1957.5,4665.23,414.79,223.7997,577.2701,669.92,235.5064,4484.076,210.4196,309.5086
2015-02-16,1958.23,4667.2,413.72,223.2988,576.4737,,235.4795,4481.098,,
2015-02-17,1961.45,4672.86,413.32,223.9217,575.7703,669.01,234.3546,4472.747,209.4333,304.843
2015-02-18,,4684.34,414.15,,575.7288,669.2,235.0445,4502.51,207.8782,302.7245
2015-02-19,,4689.97,414.19,,575.9194,668.68,234.9581,4451.863,207.899,304.5911
2015-02-20,,4709.62,413.92,,576.102,667.74,234.863,4473.389,206.9083,303.9102
2015-02-23,1968.39,4715.73,413.54,223.7004,577.048,666.69,235.6087,4502.604,204.9004,302.8764
2015-02-24,1976.12,4728.19,415.41,223.6667,578.209,669.16,236.2723,4452.076,205.374,301.9938
2015-02-25,1990.47,4734.03,417.49,224.0575,579.3237,671.98,236.8536,4463.834,207.0257,303.0533
2015-02-26,1993.08,4726.88,417.92,224.1582,579.4476,672.74,235.6681,4430.742,205.649,305.2227
2015-02-27,1985.8,4723.94,416.43,224.2597,579.2593,673.13,235.7605,4444.853,208.3382,305.9795
2015-03-02,1996.81,4734.24,415.66,224.499,578.1282,673.06,234.6591,4460.453,205.213,304.7441
2015-03-03,2001.38,4713.37,414.86,224.4289,576.6495,672.86,234.3528,4457.418,205.6403,303.7858
2015-03-04,1998.29,4693.45,410.69,224.3696,576.3352,671.6,233.6178,4409.445,205.5518,302.9031
2015-03-05,1998.38,4702.41,410.03,224.5008,577.2414,671.58,233.5497,4406.199,204.8341,301.7177
2015-03-06,2012.94,4644.73,408.62,224.7381,575.8342,668.13,231.1553,4302.461,202.9642,293.6717
2015-03-09,1992.82,4644.57,403.6,224.5872,576.3704,666.12,231.6801,4285.531,202.108,294.2269
2015-03-10,1984.77,4566.7,397.11,224.5161,577.9498,662.82,231.6407,4258.589,199.6741,292.6032
2015-03-11,1980.83,4562.69,396.81,225.0443,579.4711,663.18,230.9122,4260.338,200.1623,290.2085
2015-03-12,1970.59,4611.22,399.15,224.935,580.2136,665.71,231.1941,4314.29,199.3914,290.5363
2015-03-13,1985.79,4587.81,395.38,225.0242,579.8106,661.49,230.2883,4319.062,196.5362,290.6372
2015-03-16,1987.33,4642.06,395.83,225.3372,580.2943,660.25,230.5482,4355.226,196.0372,290.814
2015-03-17,2029.91,4632.86,399.41,225.3079,580.2948,659.21,230.7181,4341.932,195.2978,289.5543
2015-03-18,2028.45,4679.7,402.65,225.6315,582.576,661.71,232.0631,4401.432,197.7636,290.3106
2015-03-19,2037.89,4672.87,406.14,226.0533,583.6931,666.6,231.9647,4424.885,197.3638,294.7966
2015-03-20,2037.24,4735.34,408.06,226.1572,584.1964,671.2,233.5713,4511.692,200.5008,298.7282
2015-03-23,2036.59,4744.73,410.69,226.2985,583.8641,673.66,234.3422,4520.68,201.6762,299.4853
2015-03-24,2041.37,4730.04,411.92,226.3403,584.227,675.57,234.5136,4514.839,201.4247,300.4179
2015-03-25,2042.81,4687.66,411.05,226.5486,584.1115,676.71,234.621,4479.971,202.0387,301.9049
2015-03-26,2022.56,4657.25,405.32,226.4884,583.091,674.87,233.3104,4440.331,203.5242,303.8455
2015-03-27,2019.8,4660.34,403.53,226.5422,583.0067,675.77,233.9915,4452.138,200.1387,302.5856
2015-03-30,2030.04,4693.89,408.11,226.8119,583.1088,676.29,233.36,4472.941,199.9826,298.7052
2015-03-31,2041.03,4649.99,410.51,226.8493,583.6386,676.22,233.3336,4436.778,197.6373,298.1763
2015-04-01,2028.45,4643.16,414.05,226.8943,584.6541,680.16,234.132,4436.994,201.2091,304.4768
2015-04-02,2029.07,4673.76,418.27,227.1261,584.2962,682.03,234.411,4473.621,200.7887,302.6374
2015-04-03,2045.42,4676.2,418.88,227.2708,584.6,682.61,234.9949,4475.978,,
2015-04-06,2046.43,4714.24,423.81,227.4364,584.1176,683.62,235.4215,4514.567,203.336,307.0991
2015-04-07,2047.03,4714.07,423.99,227.229,584.1671,684.99,234.7941,4469.707,204.2035,305.0832
2015-04-08,2059.26,4720.75,430.22,227.1725,584.342,687.41,234.7311,4488.089,199.8577,303.1933
2015-04-09,2058.87,4735.46,433.45,227.5883,583.5184,688.74,233.3194,4443.885,198.9962,300.7994
2015-04-10,2087.76,4755.94,435.99,227.4762,583.861,689.56,233.1239,4451.603,200.3548,303.5717
2015-04-13,2098.92,4736.38,438.94,227.2599,583.9614,689.99,232.9761,4415.029,199.5275,302.2365
2015-04-14,2111.72,4757.2,436.98,227.1968,584.9821,690.7,234.2567,4447.082,200.7548,300.5483
2015-04-15,2119.96,4767.93,437.1,227.2167,585.4149,690.46,233.839,4420.716,204.3271,302.741
2015-04-16,2139.9,4775.8,443.59,227.0532,585.0971,690.4,234.6098,4443.072,206.073,301.9096
2015-04-17,2143.5,4729.1,439.59,227.3749,585.3279,688.37,235.2941,4423.059,205.0841,303.195
2015-04-20,2146.71,4756.96,435.87,227.257,584.9236,687.91,234.7435,4413.673,203.7682,300.8267
2015-04-21,2144.79,4764.86,439.46,227.0973,584.4012,688.78,234.4981,4422.974,202.9097,303.1959
2015-04-22,2143.89,4777.89,441.76,227.0547,583.2864,690.61,233.7343,4431.931,202.7139,299.1135
2015-04-23,2173.41,4793.86,444.5,226.445,583.3504,692.07,234.4842,4435.369,204.6717,300.9786
2015-04-24,2159.8,4814.5,447.31,226.1311,583.8764,694.43,235.2836,4453.943,204.6252,296.1149
2015-04-27,2157.54,4819.26,449.53,226.1568,583.6085,694.04,235.4054,4468.584,204.9768,303.2223
2015-04-28,2147.67,4824.43,450.13,225.5509,583.1374,692.75,235.5008,4466.91,205.5731,305.919
2015-04-29,2142.63,4804.77,447.0,225.4206,580.3368,690.81,235.3673,4419.041,207.5923,304.9363
2015-04-30,2127.17,4759.05,442.09,225.1787,579.4437,689.55,235.0838,4369.491,208.9695,297.9809
2015-05-01,,4783.16,441.34,,578.4598,688.28,234.2031,4372.591,208.2692,295.9902
2015-05-04,2132.23,4793.17,442.32,224.6886,578.2511,688.35,233.6612,4390.816,208.8673,299.0905
2015-05-05,,4747.16,442.22,,574.7341,688.01,233.2604,4329.935,210.9468,300.7035
2015-05-06,2104.58,4746.49,439.08,223.9448,573.0712,687.11,233.4611,4314.872,210.6117,299.9728
2015-05-07,2091.0,4738.36,432.55,224.217,573.5494,686.05,233.3415,4315.212,207.6756,297.9316
2015-05-08,2085.52,4807.18,436.82,225.3778,575.3457,690.29,233.9511,4384.623,209.6799,299.6199
2015-05-11,2097.38,4793.58,437.3,225.064,573.8184,688.49,232.5744,4350.705,208.2616,298.1238
2015-05-12,2096.77,4782.98,434.37,224.0537,571.6529,684.79,233.063,4347.712,210.7918,300.4917
2015-05-13,2114.16,4797.59,436.44,224.5917,571.1919,686.38,233.5099,4347.242,211.4617,306.9892
2015-05-14,2120.33,4834.85,437.28,224.8633,571.4986,685.79,233.9571,4398.009,212.4894,308.752
2015-05-15,2106.5,4845.18,440.52,224.7279,574.207,688.55,235.4707,4442.039,212.1902,308.7773
2015-05-18,2113.72,4850.51,439.5,224.6327,573.1602,688.02,234.0937,4422.481,211.6724,309.357
2015-05-19,2120.85,4837.66,439.51,224.5103,573.4072,685.35,232.3222,4407.491,207.0734,304.0945
2015-05-20,2139.54,4838.71,437.55,224.8788,573.0832,685.39,232.1265,4404.956,207.3517,304.6234
2015-05-21,2122.81,4857.94,436.13,224.7563,573.3364,688.69,232.8488,4390.613,208.9781,303.4401
2015-05-22,2146.1,4838.78,438.32,224.9811,573.3349,688.86,231.7946,4383.446,206.4674,303.3899
2015-05-25,,4839.66,437.37,,573.2925,,231.7951,4387.338,,
2015-05-26,2143.5,4779.03,433.7,225.0154,574.3619,687.77,231.9958,4348.547,202.9796,299.0847
2015-05-27,2107.5,4812.89,430.63,225.3928,574.957,686.4,231.733,4364.752,201.4276,298.7575
2015-05-28,2110.89,4807.69,426.62,225.6835,575.0792,685.6,231.8941,4343.951,201.7391,299.3367
2015-05-29,2114.8,4775.44,424.38,226.4488,576.2417,685.85,232.4444,4307.868,203.3312,299.5886
2015-06-01,2102.37,4773.03,423.89,226.2182,574.7344,683.49,230.8452,4337.177,203.5523,299.312
2015-06-02,2078.64,4784.3,422.64,226.3392,572.078,681.98,231.0708,4316.781,205.5898,300.7474
2015-06-03,2063.16,4804.92,421.02,225.7345,569.0171,680.21,230.5674,4276.667,203.4221,298.3554
2015-06-04,2072.86,4766.47,417.98,225.4529,569.4861,678.65,231.3361,4257.982,201.5291,295.913
2015-06-05,2068.1,4726.3,415.52,225.635,567.9847,675.65,229.4788,4197.834,201.9204,294.1253
2015-06-08,2065.19,4704.75,413.41,225.5812,567.7321,672.66,230.125,4189.08,202.6422,295.5105
2015-06-09,2064.03,4703.35,410.9,225.8945,567.0103,671.63,229.7235,4180.223,205.8064,296.5178
2015-06-10,2051.32,4770.91,413.8,225.6909,565.4539,669.57,229.6146,4219.457,206.8883,298.7841
2015-06-11,2056.61,4779.33,413.4,225.2731,567.2672,670.93,230.2984,4238.732,204.4355,297.2231
2015-06-12,2052.17,4754.57,414.57,225.8156,567.7619,672.99,230.6799,4236.253,202.5958,296.921
2015-06-15,2042.32,4719.48,410.85,225.6351,567.3269,670.8,230.5288,4215.754,201.9685,298.5833
2015-06-16,2028.72,4737.22,408.75,225.5798,567.9519,669.28,230.7253,4229.451,202.4747,297.3495
2015-06-17,2034.86,4733.08,410.49,225.1989,568.1254,669.63,230.6897,4233.977,202.4796,296.3173
2015-06-18,2041.88,4783.23,414.0,225.5668,568.473,674.15,231.2391,4280.278,202.6419,302.6627
